Longitude,Latitude,Serv_ID
-105.104,40.312,18925
-105.175,40.516,18926
-105.291,40.125,18927
-105.207,40.162,18928
-105.221,40.380,18931
-105.157,40.314,18932
-105.190,40.592,18934
-104.921,40.581,18939
-105.326,40.462,18940
-105.025,40.284,18942
-104.790,40.563,18943
-105.283,40.139,18944
-105.219,40.301,18945
-105.019,40.788,18947
-105.176,40.419,18948
-105.021,40.576,18950
-105.190,40.178,18951
-105.428,40.270,18953
-105.309,40.648,18954
-105.069,40.472,18955
-105.070,40.466,18956
-105.070,40.466,18957
-105.070,40.466,18958
-105.070,40.468,18959
-105.070,40.495,18960
-105.069,40.640,18961
-105.070,40.475,18962
-105.070,40.467,18963
-105.070,40.468,18964
-105.070,40.469,18965
-105.070,40.468,18966
-105.070,40.468,18967
-105.070,40.468,18968
-105.071,40.354,18969
-105.070,40.470,18970
-105.070,40.470,18971
-105.070,40.471,18972
-105.081,40.240,18973
-105.069,40.471,18974
-105.069,40.472,18975
-105.069,40.472,18976
-105.069,40.471,18977
-105.069,40.471,18978
-105.070,40.353,18979
-105.083,40.501,18980
-105.160,40.418,18981
-105.106,40.276,18982
-104.871,40.349,18983
-105.160,40.361,18984
-105.232,40.619,18985
-105.316,40.450,18988
-105.095,40.648,18989
-105.097,40.345,18990
-105.149,40.247,18991
-105.184,40.347,18994
-105.113,40.536,18995
-105.168,40.387,18996
-105.167,40.361,18998
-105.113,40.686,19000
-105.070,40.467,19002
-104.921,40.581,19003
-105.163,40.286,19004
-105.155,40.358,19005
-105.156,40.360,19006
-105.156,40.399,19007
-105.158,40.361,19008
-105.163,40.491,19009
-105.162,40.361,19010
-105.164,40.281,19011
-105.164,40.289,19012
-105.164,40.528,19013
-105.164,40.526,19014
-105.166,40.277,19015
-105.157,40.360,19016
-105.158,40.360,19017
-105.158,40.384,19018
-105.160,40.284,19019
-105.160,40.519,19020
-105.162,40.361,19021
-105.163,40.385,19022
-105.163,40.525,19023
-105.164,40.530,19024
-105.165,40.288,19025
-105.167,40.361,19026
-105.165,40.656,19027
-105.159,40.359,19028
-105.157,40.288,19029
-105.155,40.358,19030
-105.156,40.291,19031
-105.158,40.279,19032
-105.157,40.313,19033
-105.159,40.516,19034
-105.160,40.359,19035
-105.161,40.537,19036
-105.162,40.283,19037
-105.163,40.275,19038
-105.165,40.286,19039
-105.165,40.378,19040
-105.164,40.527,19041
-105.057,40.640,19044
-105.165,40.288,19045
-105.165,40.310,19046
-105.165,40.376,19047
-105.165,40.359,19048
-105.166,40.255,19049
-105.166,40.289,19050
-105.166,40.275,19051
-105.169,40.421,19052
-105.166,40.360,19053
-105.220,40.129,19054
-105.085,40.296,19056
-104.924,40.447,19057
-105.290,40.127,19064
-105.169,40.406,19065
-104.921,40.581,19066
-105.197,40.589,19067
-105.219,40.128,19068
-105.093,40.355,19069
-105.154,40.276,19075
-105.365,40.282,19076
-104.922,40.581,19077
-105.094,40.687,19078
-105.151,40.294,19079
-105.136,40.382,19080
-105.001,40.513,19081
-105.173,40.281,19084
-105.003,40.354,19085
-105.282,40.622,19086
-105.201,40.177,19087
-105.312,40.381,19094
-105.277,40.361,19099
-105.157,40.660,19100
-105.188,40.479,19101
-105.057,40.753,19102
-105.116,40.363,19103
-105.181,40.455,19104
-104.922,40.447,19107
-105.139,40.383,19108
-105.138,40.498,19110
-105.219,40.127,19111
-105.207,40.132,19115
-105.173,40.652,19116
-105.102,40.498,19117
-105.085,40.293,19118
-105.170,40.519,19119
-105.286,40.131,19120
-105.206,40.163,19121
-104.921,40.581,19122
-105.072,40.634,19123
-105.171,40.428,19125
-105.137,40.377,19126
-105.119,40.604,19131
-105.065,40.740,19133
-105.106,40.265,19138
-105.070,40.480,19140
-105.080,40.503,19142
-104.563,40.518,19144
-105.179,40.322,19148
-105.202,40.106,19150
-105.221,40.133,19151
-105.206,40.384,19161
-105.135,40.305,19163
-105.068,40.218,19164
-105.299,40.564,19165
-105.184,40.447,19166
-104.999,40.313,19171
-105.074,40.714,19172
-105.163,40.286,19173
-105.283,40.141,19174
-105.290,40.141,19176
-105.200,40.484,19177
-105.324,40.454,19179
-105.064,40.638,19181
-105.291,40.131,19183
-105.259,40.623,19188
-105.277,40.367,19189
-105.332,40.454,19191
-105.352,40.282,19192
-105.175,40.516,19193
-105.106,40.273,19194
-105.272,40.158,19198
-105.126,40.285,19199
-105.124,40.532,19200
-105.123,40.531,19201
-105.123,40.538,19202
-105.125,40.276,19203
-105.189,40.435,19205
-105.084,40.610,19206
-105.022,40.578,19208
-105.354,40.271,19209
-105.290,40.126,19211
-104.577,40.407,19213
-105.062,40.633,19214
-105.076,40.511,19217
-105.183,40.324,19218
-105.038,40.669,19219
-105.170,40.351,19220
-105.180,40.520,19221
-105.084,40.498,19222
-105.083,40.621,19223
-105.084,40.297,19224
-105.062,40.716,19226
-105.289,40.124,19227
-105.137,40.380,19232
-104.546,40.384,19233
-105.165,40.363,19234
-104.623,40.356,19235
-105.077,40.737,19236
-105.133,40.378,19239
-105.084,40.497,19241
-104.978,40.463,19242
-105.070,40.481,19243
-105.006,40.530,19245
-105.171,40.362,19247
-105.095,40.270,19248
-105.126,40.385,19250
-105.126,40.388,19251
-105.124,40.531,19252
-105.124,40.526,19253
-105.125,40.289,19254
-105.124,40.535,19255
-105.090,40.505,19256
-105.124,40.533,19257
-105.085,40.223,19258
-105.144,40.378,19260
-105.297,40.313,19261
-105.195,40.499,19262
-105.053,40.324,19265
-105.297,40.639,19271
-105.260,40.269,19273
-105.275,40.643,19276
-104.944,40.597,19277
-104.980,40.584,19278
-105.268,40.368,19279
-105.066,40.470,19280
-105.185,40.127,19282
-104.780,40.382,19283
-105.219,40.117,19286
-105.062,40.637,19287
-105.169,40.519,19288
-105.091,40.299,19290
-105.284,40.141,19294
-104.546,40.385,19295
-105.246,40.171,19296
-105.076,40.737,19300
-105.102,40.497,19301
-105.167,40.362,19303
-105.273,40.620,19304
-105.023,40.690,19305
-105.181,40.422,19306
-105.084,40.294,19310
-104.918,40.446,19313
-104.784,40.381,19315
-105.091,40.302,19318
-105.064,40.626,19319
-105.254,40.191,19320
-105.287,40.136,19321
-104.823,40.673,19322
-105.287,40.131,19323
-105.122,40.280,19324
-105.122,40.534,19325
-105.123,40.292,19326
-105.123,40.286,19327
-105.123,40.291,19328
-105.123,40.289,19329
-105.124,40.282,19330
-105.123,40.528,19331
-105.125,40.278,19332
-105.123,40.537,19333
-105.123,40.536,19334
-105.125,40.292,19335
-105.124,40.532,19336
-105.126,40.292,19337
-105.126,40.392,19338
-105.133,40.528,19339
-105.126,40.285,19340
-105.126,40.292,19341
-105.125,40.533,19342
-105.218,40.305,19343
-105.186,40.591,19344
-105.216,40.104,19346
-105.297,40.270,19352
-105.324,40.570,19353
-105.034,40.724,19355
-105.220,40.303,19356
-105.073,40.354,19357
-105.253,40.192,19358
-105.120,40.605,19359
-104.584,40.296,19362
-105.171,40.523,19363
-105.284,40.151,19364
-105.191,40.594,19365
-105.294,40.129,19366
-105.199,40.385,19367
-105.107,40.538,19368
-104.787,40.383,19369
-105.044,40.668,19370
-105.093,40.326,19372
-105.172,40.384,19373
-105.172,40.135,19374
-105.214,40.671,19375
-105.209,40.470,19376
-105.299,40.266,19377
-105.084,40.297,19378
-105.072,40.685,19384
-105.132,40.529,19387
-104.964,40.484,19388
-105.141,40.460,19389
-105.098,40.355,19391
-105.266,40.167,19392
-105.171,40.305,19393
-105.188,40.112,19395
-105.052,40.371,19396
-105.053,40.469,19397
-105.084,40.518,19398
-105.139,40.375,19399
-105.225,40.729,19400
-105.184,40.347,19401
-105.084,40.293,19402
-105.083,40.501,19403
-105.082,40.618,19404
-105.082,40.639,19405
-105.086,40.295,19406
-105.084,40.496,19408
-105.083,40.651,19409
-105.083,40.659,19410
-105.083,40.637,19411
-105.085,40.296,19412
-105.086,40.296,19413
-105.086,40.296,19414
-105.083,40.740,19415
-105.083,40.648,19416
-105.085,40.498,19417
-105.085,40.296,19418
-105.085,40.296,19419
-105.084,40.638,19420
-105.083,40.495,19421
-105.083,40.501,19422
-105.084,40.296,19423
-105.083,40.500,19424
-105.084,40.296,19425
-105.084,40.296,19426
-105.084,40.296,19427
-105.085,40.292,19429
-105.093,40.660,19431
-105.097,40.270,19432
-105.276,40.115,19433
-104.583,40.545,19440
-105.235,40.154,19441
-105.137,40.376,19442
-104.546,40.384,19443
-104.981,40.466,19445
-105.272,40.158,19446
-105.160,40.380,19447
-105.166,40.398,19448
-104.978,40.580,19449
-105.220,40.376,19451
-105.325,40.452,19452
-105.001,40.320,19455
-105.310,40.652,19457
-105.189,40.597,19458
-104.970,40.596,19460
-105.237,40.525,19463
-105.226,40.142,19465
-105.125,40.533,19467
-105.069,40.477,19468
-105.150,40.379,19469
-105.084,40.622,19470
-105.017,40.577,19471
-105.024,40.287,19472
-105.016,40.774,19473
-105.017,40.577,19475
-104.996,40.585,19476
-105.019,40.359,19477
-105.017,40.577,19478
-105.017,40.578,19479
-105.017,40.571,19480
-105.017,40.577,19481
-105.017,40.578,19482
-105.017,40.578,19483
-105.017,40.578,19484
-105.017,40.579,19485
-105.017,40.579,19486
-105.280,40.293,19488
-105.159,40.540,19492
-105.208,40.162,19495
-105.365,40.281,19496
-105.182,40.314,19497
-104.979,40.466,19499
-105.276,40.614,19500
-105.167,40.506,19503
-105.154,40.343,19504
-105.109,40.534,19506
-104.603,40.320,19507
-105.084,40.636,19509
-105.114,40.716,19511
-105.082,40.500,19512
-105.115,40.704,19514
-105.123,40.534,19515
-105.126,40.285,19516
-105.124,40.533,19517
-105.126,40.289,19518
-105.126,40.291,19519
-105.127,40.245,19520
-105.124,40.531,19521
-105.124,40.533,19522
-105.123,40.535,19523
-105.124,40.533,19524
-105.125,40.534,19525
-105.124,40.533,19526
-105.124,40.532,19527
-105.125,40.532,19528
-105.124,40.606,19529
-105.125,40.532,19530
-105.124,40.532,19531
-105.124,40.727,19532
-105.125,40.300,19533
-105.124,40.534,19534
-105.124,40.535,19535
-105.124,40.533,19536
-105.124,40.535,19537
-105.132,40.734,19538
-105.087,40.295,19541
-105.190,40.593,19542
-105.135,40.268,19543
-105.291,40.279,19544
-105.201,40.387,19545
-105.143,40.304,19547
-105.071,40.477,19548
-105.166,40.131,19550
-104.959,40.582,19551
-105.210,40.480,19552
-104.931,40.622,19553
-105.321,40.450,19555
-105.130,40.528,19558
-105.280,40.613,19559
-105.169,40.421,19560
-105.130,40.531,19563
-105.320,40.450,19565
-105.069,40.477,19566
-105.162,40.392,19567
-104.939,40.368,19568
-105.263,40.240,19569
-105.168,40.516,19570
-105.219,40.118,19571
-105.063,40.208,19572
-105.139,40.291,19573
-105.295,40.124,19575
-105.145,40.453,19576
-105.118,40.626,19582
-105.085,40.297,19583
-105.086,40.297,19584
-105.084,40.501,19586
-105.121,40.538,19589
-105.121,40.537,19590
-105.034,40.283,19592
-105.073,40.652,19594
-105.135,40.268,19596
-105.076,40.687,19597
-105.085,40.297,19598
-105.084,40.295,19599
-105.084,40.295,19600
-105.085,40.510,19601
-104.862,40.545,19602
-105.083,40.718,19603
-105.083,40.775,19604
-105.056,40.236,19605
-105.084,40.295,19606
-105.120,40.537,19607
-105.120,40.537,19608
-105.120,40.538,19609
-105.120,40.537,19610
-105.121,40.537,19611
-105.121,40.537,19613
-105.121,40.537,19614
-105.121,40.537,19616
-105.121,40.537,19617
-105.120,40.536,19618
-105.120,40.536,19619
-105.120,40.536,19620
-105.120,40.536,19621
-105.120,40.536,19622
-105.120,40.536,19624
-105.120,40.536,19625
-105.120,40.535,19626
-105.120,40.534,19627
-105.120,40.534,19628
-105.120,40.535,19629
-105.121,40.536,19630
-105.121,40.535,19631
-105.121,40.535,19632
-105.121,40.535,19633
-105.121,40.605,19634
-105.121,40.535,19635
-105.121,40.535,19636
-105.121,40.532,19637
-105.122,40.535,19639
-105.122,40.538,19640
-105.121,40.535,19641
-105.121,40.535,19642
-105.163,40.529,19643
-105.123,40.286,19644
-105.123,40.291,19645
-105.121,40.532,19646
-105.121,40.536,19647
-105.121,40.536,19648
-105.121,40.536,19649
-105.121,40.536,19650
-105.121,40.536,19651
-105.122,40.276,19652
-105.121,40.536,19653
-105.121,40.536,19654
-105.120,40.536,19655
-105.120,40.537,19656
-105.120,40.537,19657
-105.120,40.537,19658
-105.120,40.537,19659
-105.120,40.536,19660
-105.077,40.638,19662
-105.075,40.495,19663
-105.115,40.715,19664
-105.580,40.794,19665
-104.874,40.350,19666
-105.316,40.451,19668
-104.566,40.420,19669
-105.073,40.615,19673
-105.221,40.524,19676
-105.073,40.646,19677
-105.127,40.386,19678
-104.753,40.742,19680
-105.159,40.268,19682
-105.125,40.532,19684
-104.527,40.489,19685
-105.189,40.482,19686
-105.149,40.218,19687
-104.988,40.575,19688
-104.982,40.521,19689
-105.055,40.331,19690
-105.060,40.261,19691
-105.025,40.284,19692
-105.102,40.355,19694
-105.356,40.272,19696
-105.205,40.163,19698
-104.914,40.419,19699
-104.916,40.913,19700
-105.201,40.108,19702
-105.337,40.263,19703
-105.241,40.533,19706
-105.064,40.639,19708
-105.180,40.424,19709
-105.220,40.368,19710
-105.307,40.115,19712
-105.096,40.614,19713
-105.189,40.598,19714
-105.095,40.345,19715
-105.195,40.476,19716
-105.424,40.262,19717
-105.074,40.649,19720
-104.778,40.391,19721
-105.060,40.205,19722
-105.153,40.261,19724
-105.241,40.557,19726
-105.075,40.714,19727
-105.234,40.255,19728
-105.130,40.529,19729
-105.107,40.361,19731
-105.088,40.495,19732
-105.116,40.537,19733
-104.959,40.583,19735
-105.111,40.650,19737
-105.146,40.377,19738
-105.325,40.455,19739
-105.295,40.274,19740
-104.975,40.480,19743
-105.150,40.277,19744
-105.118,40.532,19745
-105.226,40.099,19747
-105.170,40.653,19748
-105.204,40.162,19750
-105.203,40.352,19751
-105.203,40.350,19752
-105.167,40.518,19753
-105.111,40.672,19754
-105.256,40.126,19755
-104.964,40.481,19756
-105.136,40.299,19759
-105.206,40.115,19760
-105.135,40.267,19762
-105.030,40.579,19764
-105.161,40.286,19767
-105.168,40.387,19768
-105.269,40.294,19769
-105.059,40.248,19770
-105.107,40.361,19772
-105.046,40.306,19773
-105.114,40.641,19775
-104.615,40.276,19779
-104.781,40.399,19781
-105.073,40.658,19782
-105.106,40.262,19783
-104.872,40.354,19788
-105.113,40.493,19789
-105.221,40.608,19790
-105.108,40.262,19791
-105.203,40.107,19792
-105.268,40.215,19793
-105.292,40.548,19794
-105.095,40.724,19797
-104.814,40.415,19799
-105.075,40.635,19801
-105.076,40.511,19802
-104.914,40.592,19804
-105.222,40.130,19806
-105.287,40.133,19809
-105.168,40.116,19810
-105.154,40.505,19811
-105.276,40.202,19812
-105.158,40.539,19820
-105.144,40.218,19821
-105.118,40.536,19822
-105.083,40.637,19823
-104.917,40.375,19825
-105.251,40.194,19826
-105.218,40.304,19828
-104.594,40.326,19830
-105.099,40.274,19831
-105.099,40.358,19832
-105.170,40.308,19834
-105.288,40.284,19835
-105.176,40.367,19837
-105.059,40.641,19839
-105.072,40.476,19840
-104.908,40.788,19841
-104.593,40.377,19842
-105.261,40.527,19845
-105.098,40.352,19846
-105.097,40.624,19847
-105.098,40.344,19848
-105.170,40.522,19849
-105.280,40.368,19851
-105.118,40.533,19852
-105.188,40.598,19854
-105.187,40.387,19855
-105.125,40.532,19858
-104.877,40.892,19859
-105.086,40.739,19861
-105.116,40.628,19862
-105.205,40.103,19864
-105.207,40.163,19865
-105.220,40.304,19866
-105.147,40.380,19867
-105.086,40.737,19868
-105.070,40.620,19869
-104.917,40.377,19870
-105.169,40.362,19871
-105.305,40.268,19872
-105.320,40.272,19873
-105.317,40.383,19876
-105.072,40.687,19877
-105.189,40.598,19878
-105.286,40.134,19879
-105.105,40.362,19880
-105.330,40.266,19881
-105.283,40.612,19882
-105.110,40.377,19886
-104.957,40.587,19887
-104.862,40.842,19889
-105.076,40.477,19890
-104.776,40.388,19891
-104.880,40.895,19893
-105.098,40.345,19894
-104.972,40.459,19895
-104.574,40.353,19896
-105.294,40.127,19898
-105.194,40.594,19899
-105.125,40.621,19900
-105.072,40.341,19901
-105.123,40.534,19902
-105.229,40.104,19903
-105.087,40.298,19904
-105.299,40.265,19909
-105.125,40.625,19913
-105.125,40.626,19914
-105.127,40.356,19915
-105.126,40.530,19916
-105.125,40.711,19917
-105.128,40.248,19918
-105.127,40.391,19919
-105.127,40.290,19920
-105.126,40.533,19921
-105.128,40.289,19922
-105.126,40.532,19923
-105.126,40.532,19924
-105.126,40.532,19925
-105.127,40.386,19926
-105.129,40.233,19927
-105.126,40.532,19928
-105.127,40.285,19929
-105.127,40.281,19930
-105.126,40.534,19931
-105.127,40.285,19932
-105.127,40.288,19933
-105.126,40.390,19934
-105.127,40.288,19935
-105.088,40.293,19938
-105.110,40.532,19939
-105.158,40.275,19940
-105.168,40.655,19943
-105.026,40.577,19944
-105.209,40.104,19946
-105.068,40.477,19947
-105.097,40.625,19948
-105.198,40.110,19949
-105.175,40.652,19950
-104.991,40.823,19951
-105.088,40.298,19952
-105.095,40.828,19953
-105.087,40.298,19954
-105.085,40.503,19955
-105.093,40.660,19956
-105.086,40.294,19957
-105.087,40.294,19958
-105.087,40.293,19959
-105.086,40.498,19960
-105.088,40.298,19961
-105.086,40.731,19962
-105.088,40.298,19963
-105.097,40.345,19964
-105.126,40.285,19966
-104.823,40.531,19967
-104.811,40.652,19968
-105.136,40.529,19971
-105.273,40.313,19973
-105.276,40.130,19974
-105.030,40.578,19978
-104.952,40.442,19979
-105.081,40.617,19980
-105.315,40.275,19985
-105.097,40.357,19986
-105.099,40.350,19987
-105.037,40.269,19988
-105.137,40.377,19989
-105.096,40.761,19991
-105.148,40.375,19992
-105.123,40.320,19994
-105.138,40.380,19998
-105.082,40.637,19999
-104.794,40.400,20001
-105.022,40.579,20002
-105.169,40.406,20004
-104.622,40.353,20005
-105.173,40.363,20009
-105.086,40.293,20010
-105.177,40.519,20012
-105.242,40.563,20013
-105.072,40.478,20014
-105.074,40.642,20015
-105.135,40.289,20016
-105.286,40.285,20019
-105.113,40.314,20020
-105.054,40.346,20021
-105.098,40.345,20022
-104.777,40.386,20024
-105.140,40.381,20028
-105.229,40.485,20029
-104.526,40.545,20030
-105.097,40.343,20032
-105.226,40.175,20033
-105.206,40.105,20034
-105.171,40.272,20036
-105.063,40.741,20037
-105.098,40.355,20038
-105.200,40.487,20040
-105.113,40.726,20041
-105.113,40.305,20042
-105.186,40.335,20045
-105.279,40.198,20046
-105.174,40.417,20048
-105.209,40.104,20049
-105.083,40.775,20053
-105.046,40.666,20057
-105.119,40.526,20058
-105.101,40.343,20059
-105.195,40.479,20060
-105.029,40.703,20061
-104.857,40.513,20063
-105.118,40.646,20064
-105.122,40.691,20065
-105.123,40.530,20066
-105.125,40.532,20067
-105.239,40.116,20069
-105.240,40.164,20070
-104.870,40.349,20072
-105.226,40.559,20074
-105.278,40.115,20075
-105.066,40.266,20081
-105.167,40.408,20082
-105.161,40.536,20083
-105.067,40.628,20085
-104.897,40.450,20086
-105.098,40.343,20087
-105.135,40.267,20089
-105.282,40.113,20090
-105.072,40.237,20091
-105.191,40.462,20092
-104.960,40.587,20093
-105.181,40.443,20095
-105.188,40.600,20096
-105.119,40.525,20097
-105.119,40.525,20098
-105.118,40.536,20099
-105.119,40.525,20100
-105.123,40.248,20101
-105.122,40.528,20102
-105.122,40.527,20103
-105.122,40.527,20104
-105.122,40.527,20105
-105.121,40.526,20106
-105.121,40.526,20107
-105.116,40.524,20108
-105.117,40.524,20109
-105.117,40.524,20110
-105.117,40.641,20111
-105.116,40.524,20112
-105.118,40.525,20114
-105.118,40.525,20115
-105.118,40.525,20116
-105.123,40.529,20117
-105.123,40.529,20118
-105.122,40.689,20119
-105.123,40.529,20120
-105.124,40.285,20121
-105.123,40.525,20122
-105.122,40.528,20123
-105.122,40.528,20124
-105.119,40.525,20125
-105.119,40.536,20126
-105.120,40.527,20127
-105.124,40.525,20128
-105.119,40.526,20129
-105.119,40.526,20130
-105.119,40.526,20132
-105.119,40.526,20133
-105.120,40.534,20134
-105.120,40.527,20135
-105.120,40.528,20136
-105.120,40.535,20137
-105.120,40.527,20138
-105.120,40.689,20139
-105.121,40.531,20140
-105.121,40.526,20141
-105.120,40.525,20142
-105.120,40.525,20143
-105.120,40.525,20144
-105.120,40.525,20145
-105.121,40.528,20146
-105.121,40.528,20147
-105.123,40.248,20148
-105.118,40.525,20149
-105.118,40.524,20150
-105.118,40.527,20151
-105.118,40.525,20154
-105.121,40.524,20155
-105.123,40.528,20157
-105.123,40.526,20158
-105.125,40.281,20159
-105.123,40.534,20160
-105.121,40.531,20161
-105.121,40.538,20162
-105.118,40.534,20163
-105.117,40.537,20164
-105.117,40.524,20165
-105.116,40.524,20166
-105.116,40.533,20167
-105.123,40.528,20168
-105.123,40.528,20169
-105.123,40.527,20170
-105.123,40.527,20171
-105.164,40.530,20172
-105.123,40.529,20173
-104.868,40.522,20174
-105.074,40.496,20176
-105.142,40.262,20177
-105.120,40.283,20178
-104.892,40.440,20179
-105.118,40.538,20180
-105.243,40.264,20182
-105.127,40.622,20184
-105.668,40.860,20185
-105.368,40.632,20188
-105.288,40.136,20190
-105.072,40.467,20191
-105.075,40.512,20192
-105.072,40.515,20193
-105.222,40.554,20196
-105.045,40.754,20197
-105.056,40.209,20198
-105.207,40.150,20199
-105.119,40.531,20201
-105.150,40.293,20202
-105.261,40.630,20203
-104.890,40.494,20205
-105.318,40.275,20207
-105.163,40.286,20208
-105.192,40.438,20209
-104.996,40.836,20210
-105.085,40.498,20211
-105.055,40.223,20212
-105.325,40.373,20213
-105.134,40.285,20214
-105.097,40.629,20215
-105.126,40.531,20216
-105.344,40.280,20217
-105.181,40.422,20218
-105.096,40.624,20219
-105.205,40.356,20220
-105.107,40.532,20221
-105.114,40.698,20223
-105.203,40.107,20224
-105.155,40.360,20225
-105.278,40.113,20227
-105.244,40.286,20228
-105.252,40.368,20229
-104.935,40.596,20231
-104.922,40.581,20233
-104.922,40.581,20234
-104.922,40.581,20235
-105.359,40.268,20236
-105.097,40.765,20238
-105.100,40.343,20239
-105.176,40.134,20240
-104.978,40.472,20242
-105.264,40.145,20243
-105.284,40.139,20245
-105.274,40.218,20246
-105.275,40.289,20251
-105.203,40.105,20252
-105.073,40.264,20254
-105.137,40.380,20255
-105.137,40.291,20256
-105.218,40.490,20257
-105.277,40.137,20260
-105.275,40.620,20260
-105.275,40.289,20261
-105.252,40.513,20263
-105.099,40.350,20264
-105.086,40.297,20265
-104.942,40.898,20266
-104.938,40.733,20267
-105.062,40.474,20268
-105.167,40.280,20269
-105.074,40.510,20270
-105.323,40.234,20272
-105.074,40.493,20273
-105.074,40.493,20274
-105.074,40.511,20275
-105.074,40.635,20276
-105.075,40.510,20277
-105.074,40.647,20278
-105.075,40.510,20279
-105.075,40.510,20280
-105.074,40.856,20281
-105.075,40.511,20282
-105.075,40.476,20283
-105.075,40.494,20284
-105.075,40.510,20285
-105.075,40.510,20286
-105.076,40.510,20287
-105.076,40.512,20288
-105.075,40.639,20289
-105.075,40.714,20290
-105.077,40.510,20291
-105.074,40.852,20292
-105.076,40.510,20293
-105.076,40.649,20294
-105.076,40.494,20295
-105.076,40.509,20296
-105.074,40.510,20297
-105.074,40.515,20298
-105.074,40.483,20299
-105.074,40.494,20301
-105.074,40.511,20302
-105.074,40.510,20303
-105.074,40.510,20304
-105.074,40.510,20305
-105.074,40.511,20306
-105.076,40.218,20307
-105.073,40.685,20308
-105.073,40.615,20309
-105.074,40.511,20310
-105.074,40.511,20311
-105.287,40.129,20312
-105.044,40.465,20313
-105.207,40.362,20314
-105.203,40.162,20315
-104.949,40.453,20316
-105.277,40.364,20321
-105.016,40.579,20323
-105.208,40.164,20325
-105.229,40.629,20326
-105.148,40.458,20327
-105.240,40.259,20328
-105.137,40.331,20329
-105.116,40.526,20331
-105.176,40.133,20332
-105.035,40.594,20336
-104.868,40.567,20338
-105.335,40.458,20341
-105.236,40.552,20342
-105.116,40.536,20343
-105.086,40.508,20345
-105.085,40.798,20347
-105.088,40.296,20348
-105.087,40.294,20349
-105.086,40.512,20350
-105.086,40.506,20351
-105.087,40.297,20352
-105.087,40.329,20353
-105.103,40.495,20354
-105.306,40.463,20355
-105.276,40.137,20356
-105.074,40.641,20360
-105.139,40.381,20361
-105.053,40.479,20363
-105.087,40.297,20365
-105.086,40.293,20366
-105.110,40.532,20367
-105.316,40.454,20368
-105.164,40.404,20370
-105.088,40.297,20373
-105.087,40.453,20374
-105.085,40.638,20375
-105.086,40.500,20376
-105.086,40.513,20377
-105.104,40.698,20378
-105.088,40.296,20379
-105.087,40.496,20380
-105.088,40.294,20381
-105.087,40.296,20382
-105.087,40.297,20383
-105.087,40.297,20384
-105.088,40.496,20385
-105.086,40.297,20386
-105.086,40.297,20387
-105.086,40.297,20388
-105.085,40.500,20389
-105.158,40.384,20391
-105.136,40.345,20392
-105.079,40.613,20393
-105.101,40.351,20394
-105.182,40.451,20396
-104.604,40.363,20397
-105.088,40.297,20398
-105.087,40.623,20399
-105.086,40.610,20400
-105.088,40.330,20401
-105.088,40.297,20402
-105.100,40.310,20403
-105.201,40.108,20405
-104.952,40.472,20407
-105.083,40.773,20408
-105.162,40.656,20409
-105.291,40.291,20410
-105.129,40.520,20411
-105.129,40.520,20412
-105.102,40.344,20414
-105.289,40.130,20415
-105.316,40.555,20417
-105.082,40.637,20419
-104.416,40.561,20420
-105.222,40.095,20421
-105.101,40.232,20423
-105.255,40.517,20424
-105.173,40.652,20427
-105.133,40.294,20430
-105.089,40.622,20434
-105.168,40.400,20435
-105.259,40.113,20438
-105.308,40.121,20439
-105.308,40.122,20440
-105.308,40.119,20441
-105.284,40.151,20442
-105.308,40.116,20443
-105.308,40.119,20444
-105.275,40.137,20445
-105.309,40.117,20446
-105.308,40.116,20447
-105.174,40.517,20448
-105.177,40.129,20449
-105.175,40.450,20450
-105.221,40.447,20451
-105.174,40.423,20452
-105.174,40.429,20453
-105.253,40.238,20454
-105.101,40.343,20455
-105.291,40.128,20458
-105.126,40.292,20459
-105.101,40.238,20461
-104.978,40.483,20462
-105.258,40.218,20463
-105.150,40.502,20464
-105.000,40.794,20467
-105.072,40.514,20468
-105.144,40.360,20470
-105.199,40.763,20472
-105.035,40.594,20473
-105.366,40.273,20474
-105.120,40.536,20475
-105.122,40.349,20476
-104.584,40.570,20479
-105.074,40.651,20481
-104.998,40.825,20482
-105.112,40.221,20483
-105.018,40.312,20484
-105.128,40.825,20485
-105.293,40.642,20489
-105.080,40.323,20490
-104.959,40.396,20491
-105.227,40.171,20495
-104.472,40.334,20499
-105.135,40.377,20500
-105.171,40.390,20505
-105.185,40.349,20507
-105.126,40.291,20508
-105.121,40.605,20509
-105.141,40.305,20511
-105.308,40.559,20512
-105.233,40.536,20513
-104.970,40.595,20518
-105.191,40.504,20519
-105.169,40.128,20520
-104.927,40.662,20522
-105.290,40.139,20523
-105.034,40.594,20525
-105.034,40.593,20526
-105.061,40.639,20528
-104.773,40.612,20529
-105.215,40.136,20532
-105.124,40.525,20533
-105.355,40.279,20534
-104.621,40.345,20535
-105.106,40.270,20538
-105.004,40.355,20540
-105.099,40.624,20545
-105.100,40.274,20546
-105.135,40.303,20547
-105.121,40.534,20549
-105.123,40.535,20550
-105.096,40.501,20551
-104.942,40.620,20556
-105.287,40.622,20560
-105.116,40.643,20561
-105.169,40.284,20562
-105.133,40.267,20566
-105.285,40.610,20567
-105.203,40.158,20568
-105.021,40.577,20569
-105.221,40.174,20570
-105.229,40.483,20576
-104.978,40.399,20577
-105.147,40.449,20579
-105.066,40.471,20580
-105.076,40.474,20581
-105.076,40.476,20582
-105.076,40.513,20583
